"#node1","automated_textmining","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","homology","interaction","name","node2","Origin","selected","shared interaction","shared name"
"NDUFAF2","0","0.422","0","61.05128205128209","0.422","0","interacts with","9606.ENSP00000296597 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000296597 (interacts with) 9606.ENSP00000392709"
"NDUFAF2","0","0.64","0","58.97435897435901","0.64","0","interacts with","9606.ENSP00000296597 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000296597 (interacts with) 9606.ENSP00000327268"
"NDUFA8","0","0.98","0","4.615079365079365","0.98","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000215565"
"NDUFA8","0","0.969","0","8.444444444444445","0.969","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000233627"
"NDUFA8","0","0.637","0","8.919913419913417","0.637","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000260361","NDUFAF1","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000260361"
"NDUFA8","0","0.975","0","5.015873015873016","0.975","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000263774"
"NDUFA8","0","0.958","0","4.4222222222222225","0.958","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000266544","NDUFA9","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000266544"
"NDUFA8","0","0.954","0","4.181818181818182","0.954","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000268668"
"NDUFA8","0","0.977","0","4.615079365079366","0.977","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000274137"
"NDUFA8","0","0.861","0","4.896428571428571","0.861","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000276062","NDUFB11","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000276062"
"NDUFA8","0","0.978","0","5.222222222222222","0.978","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000276689"
"NDUFA8","0","0.977","0","5.222222222222222","0.977","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000299166"
"NDUFA8","0","0.98","0","5.411111111111111","0.98","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000315774"
"NDUFA8","0","0.734","0","36.63102453102456","0.734","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000323076","NDUFAF3","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000323076"
"NDUFA8","0","0.979","0","5.415079365079365","0.979","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000327268"
"NDUFA8","0","0.974","0","4.611111111111112","0.974","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000356972"
"NDUFA8","0","0.734","0","6.969444444444443","0.734","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000418803"
"NDUFA8","0","0.979","0","5.155555555555556","0.979","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000392709"
"NDUFA8","0","0.978","0","4.615079365079366","0.978","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000407336"
"NDUFA8","0","0.98","0","4.4222222222222225","0.98","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000497587"
"NDUFA8","0","0.976","0","4.615079365079366","0.976","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000296684"
"NDUFA8","0","0.972","0","5.364357864357864","0.972","0","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000362873 (interacts with) 9606.ENSP00000281031"
"NDUFV1","0","0.972","0","2.5428571428571427","0.972","0","interacts with","9606.ENSP00000497587 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000497587 (interacts with) 9606.ENSP00000327268"
"NDUFV1","0","0.734","0","5.061507936507938","0.734","0","interacts with","9606.ENSP00000497587 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000497587 (interacts with) 9606.ENSP00000418803"
"NDUFA2","0","0.951","0","2.0","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000215565"
"NDUFA2","0","0.984","0","6.948412698412699","0.984","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000233627"
"NDUFA2","0","0.951","0","2.542857142857143","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000299166"
"NDUFA2","0","0.951","0","3.4484126984126986","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000263774"
"NDUFA2","0","0.951","0","2.7222222222222223","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000276062","NDUFB11","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000276062"
"NDUFA2","0","0.951","0","4.615079365079365","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000362873","NDUFA8","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000362873"
"NDUFA2","0","0.969","0","2.142857142857143","0.969","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000266544","NDUFA9","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000266544"
"NDUFA2","0","0.951","0","2.726190476190476","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000356972"
"NDUFA2","0","0.951","0","2.392857142857143","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000268668"
"NDUFA2","0","0.951","0","3.1261904761904766","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000315774"
"NDUFA2","0","0.951","0","2.542857142857143","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000276689"
"NDUFA2","0","0.951","0","2.142857142857143","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000497587"
"NDUFA2","0","0.951","0","2.0","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000274137"
"NDUFA2","0","0.951","0","2.0","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000482543","NDUFA6","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000482543"
"NDUFA2","0","0.951","0","2.4000000000000004","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000327268"
"NDUFA2","0","0.972","0","2.6222222222222227","0.972","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000392709"
"NDUFA2","0","0.951","0","2.0","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000407336"
"NDUFA2","0","0.951","0","2.0","0.951","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000296684"
"NDUFA2","0","0.949","0","2.9761904761904763","0.949","0","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000252102 (interacts with) 9606.ENSP00000281031"
"NDUFA13","0","0.947","0","5.448412698412699","0.947","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000215565"
"NDUFA13","0","0.984","0","8.25","0.984","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000233627"
"NDUFA13","0","0.951","0","5.448412698412699","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000252102","NDUFA2","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000252102"
"NDUFA13","0","0.817","0","7.9040404040403995","0.817","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000260361","NDUFAF1","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000260361"
"NDUFA13","0","0.951","0","4.0","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000263774"
"NDUFA13","0","0.969","0","5.1079365079365076","0.969","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000266544","NDUFA9","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000266544"
"NDUFA13","0","0.977","0","4.765151515151516","0.977","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000268668"
"NDUFA13","0","0.975","0","5.448412698412699","0.975","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000274137"
"NDUFA13","0","0.921","0","4.574999999999999","0.921","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000276062","NDUFB11","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000276062"
"NDUFA13","0","0.968","0","5.984859584859585","0.968","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000276689"
"NDUFA13","0","0.945","0","5.984859584859585","0.945","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000299166"
"NDUFA13","0","0.989","0","5.32930402930403","0.989","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000315774"
"NDUFA13","0","0.734","0","35.61515151515154","0.734","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000323076","NDUFAF3","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000323076"
"NDUFA13","0","0.951","0","6.325335775335776","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000327268"
"NDUFA13","0","0.734","0","52.91080586080578","0.734","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000351737","TMEM126B","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000351737"
"NDUFA13","0","0.972","0","4.452380952380953","0.972","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000356972"
"NDUFA13","0","0.734","0","39.52777777777777","0.734","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000358272","NDUFAF4","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000358272"
"NDUFA13","0","0.987","0","9.015873015873016","0.987","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000362873","NDUFA8","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000362873"
"NDUFA13","0","0.951","0","5.9181929181929185","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000392709"
"NDUFA13","0","0.951","0","5.448412698412699","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000407336"
"NDUFA13","0","0.734","0","5.953571428571427","0.734","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000418803"
"NDUFA13","0","0.951","0","5.1079365079365076","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000497587"
"NDUFA13","0","0.951","0","5.448412698412699","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000482543","NDUFA6","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000482543"
"NDUFA13","0","0.951","0","5.448412698412699","0.951","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000296684"
"NDUFA13","0","0.948","0","4.348484848484849","0.948","0","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000423673 (interacts with) 9606.ENSP00000281031"
"NDUFA10","0","0.947","0","2.0","0.947","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000215565"
"NDUFA10","0","0.897","0","6.948412698412699","0.897","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000233627"
"NDUFA10","0","0.963","0","2.0","0.963","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000252102","NDUFA2","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000252102"
"NDUFA10","0","0.867","0","3.1261904761904766","0.867","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000315774"
"NDUFA10","0","0.86","0","5.448412698412699","0.86","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000423673","NDUFA13","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000423673"
"NDUFA10","0","0.89","0","2.0","0.89","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000274137"
"NDUFA10","0","0.894","0","2.142857142857143","0.894","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000497587"
"NDUFA10","0","0.877","0","4.615079365079365","0.877","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000362873","NDUFA8","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000362873"
"NDUFA10","0","0.861","0","2.542857142857143","0.861","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000299166"
"NDUFA10","0","0.894","0","2.0","0.894","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000407336"
"NDUFA10","0","0.956","0","2.0","0.956","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000389160","NDUFA11","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000389160"
"NDUFA10","0","0.89","0","3.4484126984126986","0.89","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000263774"
"NDUFA10","0","0.871","0","2.6222222222222227","0.871","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000392709"
"NDUFA10","0","0.941","0","2.4000000000000004","0.941","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000327268"
"NDUFA10","0","0.877","0","2.392857142857143","0.877","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000268668"
"NDUFA10","0","0.869","0","2.542857142857143","0.869","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000276689"
"NDUFA10","0","0.95","0","2.726190476190476","0.95","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000356972"
"NDUFA10","0","0.957","0","2.142857142857143","0.957","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000266544","NDUFA9","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000266544"
"NDUFA10","0","0.97","0","2.7222222222222223","0.97","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000276062","NDUFB11","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000276062"
"NDUFA10","0","0.959","0","2.0","0.959","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000482543","NDUFA6","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000482543"
"NDUFA10","0","0.891","0","2.365079365079365","0.891","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000330737","NDUFA12","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000330737"
"NDUFA10","0","0.877","0","2.0","0.877","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000296684"
"NDUFA10","0","0.95","0","2.9761904761904763","0.95","0","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000252711 (interacts with) 9606.ENSP00000281031"
"NDUFA12","0","0.951","0","2.365079365079365","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000215565"
"NDUFA12","0","0.991","0","6.449999999999999","0.991","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000233627"
"NDUFA12","0","0.951","0","2.365079365079365","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000252102","NDUFA2","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000252102"
"NDUFA12","0","0.734","0","6.687373737373735","0.734","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000260361","NDUFAF1","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000260361"
"NDUFA12","0","0.951","0","2.783333333333333","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000263774"
"NDUFA12","0","0.969","0","2.2","0.969","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000266544","NDUFA9","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000266544"
"NDUFA12","0","0.951","0","2.381818181818182","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000268668"
"NDUFA12","0","0.972","0","2.365079365079365","0.972","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000274137"
"NDUFA12","0","0.951","0","2.4583333333333335","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000276062","NDUFB11","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000276062"
"NDUFA12","0","0.951","0","2.6000000000000005","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000276689"
"NDUFA12","0","0.951","0","2.6000000000000005","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000299166"
"NDUFA12","0","0.972","0","3.016666666666667","0.972","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000315774"
"NDUFA12","0","0.951","0","2.7650793650793655","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000327268"
"NDUFA12","0","0.734","0","4.736904761904761","0.734","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000418803"
"NDUFA12","0","0.951","0","2.365079365079365","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000407336"
"NDUFA12","0","0.951","0","2.6166666666666667","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000356972"
"NDUFA12","0","0.951","0","2.365079365079365","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000482543","NDUFA6","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000482543"
"NDUFA12","0","0.951","0","4.783333333333333","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000423673","NDUFA13","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000423673"
"NDUFA12","0","0.972","0","2.533333333333333","0.972","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000392709"
"NDUFA12","0","0.977","0","4.199999999999999","0.977","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000362873","NDUFA8","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000362873"
"NDUFA12","0","0.951","0","2.2","0.951","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000497587"
"NDUFA12","0","0.972","0","2.365079365079365","0.972","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000296684"
"NDUFA12","0","0.92","0","2.7499999999999996","0.92","0","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000330737 (interacts with) 9606.ENSP00000281031"
"NDUFS4","0","0.968","0","6.948412698412699","0.968","0","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000233627"
"NDUFS4","0","0.974","0","2.0","0.974","0","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000274137"
"NDUFS4","0","0.972","0","2.142857142857143","0.972","0","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000497587"
"NDUFS4","0","0.972","0","3.1261904761904766","0.972","0","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000315774"
"NDUFS4","0","0.972","0","2.4000000000000004","0.972","0","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000296684 (interacts with) 9606.ENSP00000327268"
"NDUFC2","0","0.917","0","6.598484848484849","0.917","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000233627"
"NDUFC2","0","0.884","0","2.3484848484848486","0.884","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000263774"
"NDUFC2","0","0.925","0","2.9761904761904763","0.925","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000274137"
